bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Jardim Santa Maria,Casa,211,418,2,1,476227
Jardim Santa Maria,Apartamento,139,0,4,1,476353
Centro,Casa,198,559,4,3,477259
Centro,Apartamento,67,0,1,1,477324
Centro,Casa,99,272,2,2,477828
Centro,Casa,153,764,4,3,478056
Chácaras Reunidas Igarapés,Apartamento,177,0,4,3,478431
Chácaras Reunidas Igarapés,Casa,93,343,2,4,478950
Centro,Apartamento,83,0,2,2,479063
Centro,Casa,90,740,4,1,479308
Chácaras Reunidas Igarapés,Apartamento,80,0,1,2,480080
Chácaras Reunidas Igarapés,Casa,95,769,3,3,480225
Chácaras Reunidas Igarapés,Casa,151,559,2,3,481388
Centro,Apartamento,133,0,2,2,482251
Centro,Apartamento,62,0,3,3,482273
Centro,Apartamento,64,0,2,2,482447
Centro,Apartamento,83,0,3,2,483931
Chácaras Reunidas Igarapés,Apartamento,105,0,2,2,484680
Chácaras Reunidas Igarapés,Casa,117,530,2,2,484848
Chácaras Reunidas Igarapés,Terreno,0,458,0,0,485938
Jardim Santa Maria,Casa,92,251,3,1,487232
Centro,Casa,133,432,3,2,488675
Jardim Santa Maria,Apartamento,92,0,2,1,491280
Jardim Santa Maria,Casa,206,581,4,2,492340
Centro,Casa,102,567,2,2,492777
Jardim Santa Maria,Apartamento,151,0,4,2,493619
Chácaras Reunidas Igarapés,Apartamento,144,0,2,2,493632
Chácaras Reunidas Igarapés,Apartamento,129,0,1,2,493812
Chácaras Reunidas Igarapés,Casa,223,282,5,2,495283
Chácaras Reunidas Igarapés,Casa,113,359,3,2,495392
Chácaras Reunidas Igarapés,Apartamento,95,0,3,2,495615
Chácaras Reunidas Igarapés,Apartamento,172,0,3,3,495876
Chácaras Reunidas Igarapés,Casa,202,455,4,2,496112
Jardim Santa Maria,Apartamento,74,0,3,1,496540
Jardim Santa Maria,Apartamento,137,0,2,2,496625
Centro,Apartamento,137,0,2,3,497700
Centro,Casa,139,774,3,2,498252
Chácaras Reunidas Igarapés,Casa,131,289,4,1,498848
Centro,Terreno,0,449,0,0,500859
Chácaras Reunidas Igarapés,Apartamento,145,0,2,2,502860
Chácaras Reunidas Igarapés,Terreno,0,529,0,0,503608
Centro,Casa,138,518,3,2,503872
Chácaras Reunidas Igarapés,Casa,118,567,3,2,504096
Jardim Santa Maria,Casa,123,488,4,2,504669
Centro,Apartamento,79,0,3,2,504944
Chácaras Reunidas Igarapés,Apartamento,74,0,3,3,504976
Centro,Casa,173,443,4,2,505134
Jardim Santa Maria,Casa,240,543,5,4,506160
Chácaras Reunidas Igarapés,Terreno,0,985,0,0,506290
Centro,Casa,139,711,3,3,506404
Centro,Apartamento,163,0,3,2,506489
Chácaras Reunidas Igarapés,Casa,118,638,2,2,507046
Jardim Santa Maria,Casa,157,481,4,3,507110
Jardim Santa Maria,Casa,127,160,4,4,507111
Chácaras Reunidas Igarapés,Apartamento,86,0,4,1,507142
Chácaras Reunidas Igarapés,Apartamento,93,0,2,3,507315
Chácaras Reunidas Igarapés,Casa,258,650,6,3,508260
Centro,Casa,145,150,3,4,509087
Jardim Santa Maria,Apartamento,161,0,1,2,509726
Jardim Santa Maria,Casa,179,246,4,4,510329
Jardim Santa Maria,Casa,164,610,5,4,510696
Chácaras Reunidas Igarapés,Apartamento,147,0,3,3,510972
Chácaras Reunidas Igarapés,Apartamento,117,0,4,1,511524
Chácaras Reunidas Igarapés,Casa,251,732,2,1,511538
Chácaras Reunidas Igarapés,Apartamento,76,0,4,2,511860
Centro,Casa,133,510,4,1,511923
Jardim Santa Maria,Casa,239,530,2,4,511938
Jardim Santa Maria,Apartamento,180,0,2,2,512280
Centro,Apartamento,157,0,2,2,513123
Jardim Santa Maria,Apartamento,88,0,1,2,513304
Jardim Santa Maria,Apartamento,83,0,2,3,513687
Chácaras Reunidas Igarapés,Terreno,0,446,0,0,514238
Chácaras Reunidas Igarapés,Casa,134,228,3,2,514560
Centro,Casa,225,632,5,2,514653
Chácaras Reunidas Igarapés,Apartamento,86,0,4,2,515398
Centro,Casa,232,411,2,2,515457
Chácaras Reunidas Igarapés,Casa,126,588,6,1,515592
Centro,Apartamento,69,0,4,2,516171
Chácaras Reunidas Igarapés,Terreno,0,535,0,0,516810
Jardim Santa Maria,Casa,193,404,3,4,517626
Centro,Casa,96,636,4,2,518659
Chácaras Reunidas Igarapés,Casa,186,548,2,3,520056
Chácaras Reunidas Igarapés,Apartamento,173,0,3,2,520384
Chácaras Reunidas Igarapés,Casa,258,316,2,3,521934
Jardim Santa Maria,Casa,130,719,2,2,521950
Centro,Casa,105,742,4,1,522243
Chácaras Reunidas Igarapés,Casa,240,756,3,2,523200
Centro,Apartamento,70,0,1,2,523974
Jardim Santa Maria,Terreno,0,607,0,0,524448
Jardim Santa Maria,Casa,174,664,5,2,524784
Jardim Santa Maria,Terreno,0,848,0,0,524912
Centro,Terreno,0,1083,0,0,525579
Centro,Casa,91,569,3,3,526075
Jardim Santa Maria,Terreno,0,382,0,0,526396
Centro,Apartamento,93,0,2,2,527905
Jardim Santa Maria,Apartamento,95,0,3,2,530290
Chácaras Reunidas Igarapés,Terreno,0,1097,0,0,530948
Centro,Terreno,0,496,0,0,531042
Jardim Santa Maria,Casa,250,151,4,1,532000
Centro,Casa,165,552,3,3,532248
Jardim Santa Maria,Casa,186,317,4,2,533076
Chácaras Reunidas Igarapés,Apartamento,80,0,3,3,533520
Chácaras Reunidas Igarapés,Casa,114,475,3,2,534090
Chácaras Reunidas Igarapés,Casa,163,163,4,2,534314
Jardim Santa Maria,Apartamento,167,0,3,2,535068
Jardim Santa Maria,Casa,126,303,2,2,535626
Jardim Santa Maria,Casa,234,291,3,3,535626
Chácaras Reunidas Igarapés,Casa,172,729,3,3,536124
Centro,Casa,98,429,6,2,536564
Jardim Santa Maria,Apartamento,97,0,2,3,536798
Centro,Casa,100,777,3,3,536820
Centro,Terreno,0,628,0,0,538039
Jardim Santa Maria,Casa,188,456,5,1,538620
Centro,Apartamento,171,0,2,2,538624
Jardim Santa Maria,Apartamento,82,0,4,3,538658
Chácaras Reunidas Igarapés,Apartamento,103,0,2,2,539617
Jardim Santa Maria,Casa,232,428,2,4,539632
Jardim Santa Maria,Casa,247,704,3,2,540189
Chácaras Reunidas Igarapés,Casa,119,168,2,2,540855
Chácaras Reunidas Igarapés,Casa,293,525,2,2,540878
Centro,Casa,199,770,5,2,541459
Chácaras Reunidas Igarapés,Casa,164,217,4,3,541692
Centro,Casa,159,563,3,3,543247
Chácaras Reunidas Igarapés,Apartamento,91,0,3,3,543270
Centro,Apartamento,94,0,2,2,543418
Jardim Santa Maria,Apartamento,89,0,2,2,543612
Centro,Apartamento,98,0,2,3,543664
Centro,Casa,193,512,3,4,543777
Jardim Santa Maria,Casa,188,442,5,4,544260
Jardim Santa Maria,Casa,157,565,2,2,544319
Chácaras Reunidas Igarapés,Casa,239,359,5,2,544681
Jardim Santa Maria,Terreno,0,579,0,0,544839
Chácaras Reunidas Igarapés,Casa,124,777,4,1,544856
Centro,Apartamento,136,0,3,2,545210
Centro,Apartamento,105,0,2,2,545427
Centro,Casa,118,671,2,3,545649
Chácaras Reunidas Igarapés,Casa,302,245,2,1,546318
Chácaras Reunidas Igarapés,Apartamento,99,0,4,2,547371
Chácaras Reunidas Igarapés,Apartamento,87,0,4,2,549057
Chácaras Reunidas Igarapés,Casa,102,627,5,2,549780
Jardim Santa Maria,Casa,305,581,4,3,550220
Jardim Santa Maria,Casa,154,711,3,1,550550
Chácaras Reunidas Igarapés,Apartamento,118,0,3,2,551414
Centro,Apartamento,85,0,3,2,551603
Chácaras Reunidas Igarapés,Casa,211,459,4,2,551765
Chácaras Reunidas Igarapés,Apartamento,124,0,2,2,552048
Jardim Santa Maria,Casa,299,502,5,3,552552
Centro,Apartamento,131,0,2,2,553036
Jardim Santa Maria,Casa,121,178,2,2,553333
Jardim Santa Maria,Casa,202,706,3,1,553682
Chácaras Reunidas Igarapés,Casa,251,270,5,2,553957
Centro,Apartamento,75,0,2,2,554328
Jardim Santa Maria,Apartamento,119,0,2,2,554778
Centro,Apartamento,81,0,2,2,554987
Jardim Santa Maria,Apartamento,171,0,4,2,555066
Chácaras Reunidas Igarapés,Terreno,0,1170,0,0,555750
Jardim Santa Maria,Terreno,0,489,0,0,555993
Jardim Santa Maria,Apartamento,81,0,2,1,556065
Jardim Santa Maria,Casa,169,172,6,2,556686
Centro,Casa,164,545,2,2,556935
Jardim Santa Maria,Apartamento,87,0,3,2,556974
Jardim Santa Maria,Casa,285,688,4,2,557460
Centro,Casa,240,344,2,3,557796
Chácaras Reunidas Igarapés,Casa,224,500,3,3,558208
Jardim Santa Maria,Casa,233,628,6,2,560132
Chácaras Reunidas Igarapés,Casa,282,560,3,2,560334
Centro,Apartamento,178,0,2,2,560673
Chácaras Reunidas Igarapés,Terreno,0,1079,0,0,561080
Centro,Casa,172,521,3,4,561158
Chácaras Reunidas Igarapés,Casa,133,453,4,2,562989
Centro,Apartamento,97,0,4,2,563773
Centro,Apartamento,104,0,3,1,564272
Chácaras Reunidas Igarapés,Apartamento,86,0,4,2,565192
Centro,Apartamento,86,0,3,3,565806
Centro,Terreno,0,481,0,0,565872
Centro,Casa,204,753,3,2,566324
Jardim Santa Maria,Casa,246,788,3,3,566538
Centro,Casa,150,499,4,3,566662
Jardim Santa Maria,Casa,159,672,2,3,566994
Centro,Apartamento,92,0,3,2,567193
Jardim Santa Maria,Apartamento,131,0,2,2,567623
Chácaras Reunidas Igarapés,Casa,234,649,3,3,567684
Jardim Santa Maria,Casa,116,428,5,3,567820
Chácaras Reunidas Igarapés,Terreno,0,569,0,0,568431
Jardim Santa Maria,Apartamento,128,0,4,1,568448
Chácaras Reunidas Igarapés,Casa,170,690,3,2,568820
Chácaras Reunidas Igarapés,Apartamento,100,0,2,2,568900
Jardim Santa Maria,Terreno,0,420,0,0,569100
Jardim Santa Maria,Casa,160,294,2,2,569280
Jardim Santa Maria,Apartamento,142,0,3,3,569420
Centro,Apartamento,153,0,3,2,570429
Chácaras Reunidas Igarapés,Casa,278,741,3,2,570456
Chácaras Reunidas Igarapés,Casa,230,341,3,3,570630
Chácaras Reunidas Igarapés,Casa,132,756,3,3,570636
Chácaras Reunidas Igarapés,Apartamento,138,0,2,2,571044
Chácaras Reunidas Igarapés,Apartamento,108,0,3,2,571320
Centro,Apartamento,116,0,3,2,572286
Jardim Santa Maria,Apartamento,104,0,3,2,572312
Centro,Apartamento,127,0,2,1,572808
Jardim Santa Maria,Apartamento,113,0,3,1,573362
Chácaras Reunidas Igarapés,Apartamento,170,0,3,2,573580
Chácaras Reunidas Igarapés,Apartamento,115,0,2,2,573965
Chácaras Reunidas Igarapés,Apartamento,162,0,3,3,573966
Centro,Casa,155,726,3,1,574499
Chácaras Reunidas Igarapés,Casa,315,768,4,1,574560
Jardim Santa Maria,Apartamento,114,0,2,2,575016
Chácaras Reunidas Igarapés,Casa,137,521,3,3,575948
Centro,Casa,165,489,3,2,576081
Chácaras Reunidas Igarapés,Apartamento,148,0,2,1,576608
Jardim Santa Maria,Casa,239,800,4,3,576946
Centro,Casa,128,600,3,2,577318
Chácaras Reunidas Igarapés,Apartamento,148,0,2,3,577348
Jardim Santa Maria,Casa,185,787,3,3,577385
Chácaras Reunidas Igarapés,Casa,108,363,3,1,579312
Jardim Santa Maria,Apartamento,112,0,3,2,581056
Centro,Apartamento,99,0,2,2,582001
Centro,Apartamento,105,0,4,3,582015
Centro,Apartamento,122,0,2,1,582665
Centro,Casa,138,421,3,2,583063
Jardim Santa Maria,Casa,136,320,5,2,583168
Jardim Santa Maria,Apartamento,106,0,3,2,583848
Jardim Santa Maria,Casa,212,270,2,2,584908
Chácaras Reunidas Igarapés,Casa,141,666,4,1,585573
Centro,Casa,257,249,4,2,586075
Jardim Santa Maria,Casa,143,212,4,2,587015
Centro,Terreno,0,812,0,0,589227
Chácaras Reunidas Igarapés,Apartamento,123,0,4,2,590400
Jardim Santa Maria,Casa,126,226,6,4,591318
Chácaras Reunidas Igarapés,Casa,256,698,4,2,591616
Chácaras Reunidas Igarapés,Casa,142,738,4,1,593276
Jardim Santa Maria,Casa,280,546,2,1,593320
Jardim Santa Maria,Casa,190,211,2,2,594320
Jardim Santa Maria,Terreno,0,761,0,0,594341
Chácaras Reunidas Igarapés,Terreno,0,908,0,0,596556
Chácaras Reunidas Igarapés,Casa,162,674,4,2,596646
Centro,Terreno,0,807,0,0,596736
Chácaras Reunidas Igarapés,Apartamento,112,0,3,2,597968
Jardim Santa Maria,Casa,295,798,2,2,600325
Jardim Santa Maria,Casa,123,562,2,1,600732
Jardim Santa Maria,Apartamento,115,0,3,3,600875
Jardim Santa Maria,Casa,159,630,5,3,601020
Centro,Casa,279,253,2,3,601272
Jardim Santa Maria,Apartamento,161,0,3,2,601496
Jardim Santa Maria,Casa,116,203,4,2,602040
Jardim Santa Maria,Casa,182,360,4,2,603330
Centro,Apartamento,91,0,2,3,603725
Centro,Casa,244,181,3,3,603851
Chácaras Reunidas Igarapés,Casa,283,800,2,1,603922
Chácaras Reunidas Igarapés,Casa,334,795,3,1,604540
Centro,Casa,130,652,3,1,604727
Chácaras Reunidas Igarapés,Apartamento,177,0,1,2,604809
Jardim Santa Maria,Apartamento,123,0,2,2,605160
Chácaras Reunidas Igarapés,Apartamento,176,0,3,2,605440
Centro,Casa,263,554,2,2,606109
Chácaras Reunidas Igarapés,Casa,123,397,4,3,606759
Chácaras Reunidas Igarapés,Apartamento,118,0,1,2,606992
Jardim Santa Maria,Apartamento,121,0,3,2,607057
Jardim Santa Maria,Apartamento,147,0,1,2,607257
Centro,Apartamento,159,0,4,3,609439
Jardim Santa Maria,Casa,170,779,5,2,609960
Chácaras Reunidas Igarapés,Casa,215,754,4,2,610170
Centro,Terreno,0,989,0,0,610756
Jardim Santa Maria,Casa,253,161,5,1,611754
Chácaras Reunidas Igarapés,Casa,200,646,2,3,612000
Centro,Apartamento,142,0,3,2,612375
Centro,Apartamento,118,0,3,2,613364
Jardim Santa Maria,Apartamento,112,0,3,1,613648
Jardim Santa Maria,Apartamento,113,0,2,2,613703
Jardim Santa Maria,Casa,141,190,3,1,613914
Centro,Casa,145,488,2,4,614807
Chácaras Reunidas Igarapés,Terreno,0,609,0,0,616308
Jardim Santa Maria,Casa,145,625,3,4,617265
Chácaras Reunidas Igarapés,Casa,197,443,3,2,617398
Chácaras Reunidas Igarapés,Apartamento,126,0,3,2,617400
Centro,Casa,290,618,3,3,617642
Chácaras Reunidas Igarapés,Casa,145,355,5,2,617845
Jardim Santa Maria,Casa,183,345,4,4,619638
Jardim Santa Maria,Apartamento,100,0,2,2,621200
Centro,Casa,119,545,3,2,621299
Centro,Apartamento,119,0,3,2,623899
Centro,Casa,264,682,4,1,625112
Jardim Santa Maria,Terreno,0,793,0,0,626470
Chácaras Reunidas Igarapés,Apartamento,122,0,1,2,626836
Chácaras Reunidas Igarapés,Apartamento,94,0,2,2,627732
Centro,Apartamento,97,0,1,2,627914
Centro,Apartamento,89,0,2,2,630680
Centro,Apartamento,136,0,3,2,630761
Jardim Santa Maria,Casa,116,412,2,3,631504
Centro,Apartamento,132,0,3,3,631943
Chácaras Reunidas Igarapés,Casa,290,673,4,3,633070
Centro,Apartamento,83,0,2,3,634647
Centro,Apartamento,102,0,2,2,635179
Jardim Santa Maria,Apartamento,114,0,4,3,635322
Chácaras Reunidas Igarapés,Apartamento,105,0,3,2,635460
Jardim Santa Maria,Casa,190,218,2,1,635740
Chácaras Reunidas Igarapés,Casa,284,306,4,2,635876
Jardim Santa Maria,Casa,330,609,3,2,636570
Chácaras Reunidas Igarapés,Casa,164,727,3,1,637304
Chácaras Reunidas Igarapés,Casa,225,407,4,2,637425
Chácaras Reunidas Igarapés,Casa,158,170,3,2,638952
Centro,Terreno,0,1142,0,0,639577
Chácaras Reunidas Igarapés,Casa,226,207,3,2,639580
Jardim Santa Maria,Casa,119,428,5,1,643076
Centro,Apartamento,154,0,3,1,644644
Centro,Casa,265,589,3,2,645155
Centro,Apartamento,97,0,2,3,646543
Jardim Santa Maria,Casa,172,383,3,3,646548
Jardim Santa Maria,Casa,179,446,2,3,646727
Centro,Terreno,0,499,0,0,646728
Jardim Santa Maria,Apartamento,97,0,2,1,647475
Chácaras Reunidas Igarapés,Apartamento,171,0,2,1,648090
Centro,Apartamento,93,0,3,2,648437
Chácaras Reunidas Igarapés,Casa,143,661,4,3,649506
Centro,Casa,149,414,5,3,649759
Chácaras Reunidas Igarapés,Apartamento,124,0,1,1,650752
Centro,Apartamento,94,0,1,2,650870
Centro,Casa,117,266,5,3,651087
Jardim Santa Maria,Apartamento,104,0,2,2,651768
Chácaras Reunidas Igarapés,Casa,169,636,4,2,652509
Centro,Apartamento,160,0,2,2,653016
Centro,Apartamento,119,0,2,1,654006
Jardim Santa Maria,Casa,191,575,4,3,654557
Chácaras Reunidas Igarapés,Terreno,0,703,0,0,655899
Chácaras Reunidas Igarapés,Casa,125,599,3,3,656625
Chácaras Reunidas Igarapés,Casa,139,250,3,2,656636
Centro,Casa,118,366,6,2,656652
Jardim Santa Maria,Casa,247,614,2,2,658008
Centro,Apartamento,131,0,2,2,659093
Chácaras Reunidas Igarapés,Casa,331,520,3,3,659683
Centro,Casa,299,748,3,2,661223
Jardim Santa Maria,Apartamento,112,0,4,2,662144
Chácaras Reunidas Igarapés,Casa,127,371,3,2,662686
Jardim Santa Maria,Apartamento,125,0,1,2,664125
Jardim Santa Maria,Terreno,0,739,0,0,664361
Chácaras Reunidas Igarapés,Apartamento,116,0,3,2,664448
Jardim Santa Maria,Apartamento,135,0,2,2,664875
Chácaras Reunidas Igarapés,Apartamento,154,0,3,2,664972
Centro,Casa,260,670,3,1,665574
Jardim Santa Maria,Casa,267,726,4,2,666165
Chácaras Reunidas Igarapés,Terreno,0,772,0,0,666236
Centro,Casa,285,705,4,1,666971
Jardim Santa Maria,Apartamento,156,0,3,3,667680
Chácaras Reunidas Igarapés,Terreno,0,576,0,0,668160
Centro,Apartamento,107,0,2,2,668407
Centro,Casa,263,786,2,2,668716
Jardim Santa Maria,Casa,194,288,5,2,669106
Centro,Casa,211,534,3,2,669228
Jardim Santa Maria,Apartamento,119,0,2,1,669256
Centro,Terreno,0,1051,0,0,669592
Chácaras Reunidas Igarapés,Casa,260,290,4,2,669760
Centro,Terreno,0,753,0,0,670245
Chácaras Reunidas Igarapés,Apartamento,151,0,2,1,670289
Centro,Terreno,0,896,0,0,670790
Centro,Casa,125,741,4,2,671600
Centro,Apartamento,106,0,2,2,671669
Centro,Apartamento,135,0,3,3,672853
Jardim Santa Maria,Apartamento,113,0,4,1,673932
Chácaras Reunidas Igarapés,Casa,259,151,4,2,674177
Jardim Santa Maria,Casa,351,500,3,2,674622
Jardim Santa Maria,Apartamento,128,0,2,3,674688
Chácaras Reunidas Igarapés,Casa,156,201,2,3,674856
Centro,Casa,190,652,3,2,675383
Chácaras Reunidas Igarapés,Terreno,0,725,0,0,675700
Chácaras Reunidas Igarapés,Casa,227,772,2,2,675779
Chácaras Reunidas Igarapés,Terreno,0,810,0,0,676350
Centro,Casa,232,375,2,2,677138
Jardim Santa Maria,Casa,196,325,4,3,677572
Chácaras Reunidas Igarapés,Apartamento,124,0,1,3,677660
Jardim Santa Maria,Casa,157,648,3,2,678240
Centro,Apartamento,155,0,3,2,679310
Centro,Casa,132,667,3,3,680367
Jardim Santa Maria,Casa,143,511,3,3,680394
Chácaras Reunidas Igarapés,Terreno,0,1032,0,0,681120
Jardim Santa Maria,Casa,218,778,4,3,681250
Jardim Santa Maria,Casa,369,191,3,2,681543
Centro,Apartamento,91,0,2,1,681794
Jardim Santa Maria,Casa,287,386,4,2,683921
Chácaras Reunidas Igarapés,Terreno,0,1049,0,0,683948
Centro,Casa,118,462,2,4,684063
Centro,Apartamento,149,0,2,2,684543
Centro,Casa,264,250,5,2,684618
Jardim Santa Maria,Casa,218,415,4,2,684738
Jardim Santa Maria,Terreno,0,1096,0,0,685000
Jardim Santa Maria,Apartamento,125,0,4,1,686250
Chácaras Reunidas Igarapés,Casa,189,476,4,2,686448
Jardim Santa Maria,Casa,242,675,3,2,686554
Chácaras Reunidas Igarapés,Casa,238,250,2,2,686868
Chácaras Reunidas Igarapés,Apartamento,104,0,3,1,687752
Centro,Casa,144,396,6,2,687902
Chácaras Reunidas Igarapés,Casa,287,267,5,2,689374
Jardim Santa Maria,Apartamento,133,0,3,2,690004
Jardim Santa Maria,Terreno,0,925,0,0,690975
Chácaras Reunidas Igarapés,Apartamento,142,0,2,1,691114
Chácaras Reunidas Igarapés,Casa,315,457,3,3,692370
Centro,Casa,187,345,3,4,692461
Centro,Casa,248,554,4,2,692465
Centro,Casa,237,716,5,1,692549
Jardim Santa Maria,Casa,354,590,4,2,693486
Jardim Santa Maria,Terreno,0,674,0,0,693546
Jardim Santa Maria,Casa,271,513,5,2,694844
Jardim Santa Maria,Casa,184,340,3,4,696808
Centro,Apartamento,135,0,1,2,697072
Chácaras Reunidas Igarapés,Casa,240,503,3,1,698400
Chácaras Reunidas Igarapés,Apartamento,151,0,3,2,698828
Chácaras Reunidas Igarapés,Casa,170,193,3,2,699210
Jardim Santa Maria,Casa,250,507,2,2,700000
Centro,Casa,310,165,4,3,700166
Centro,Casa,236,415,2,2,700483
Chácaras Reunidas Igarapés,Apartamento,159,0,2,2,702780
Centro,Apartamento,118,0,4,2,703061
Jardim Santa Maria,Casa,148,285,4,1,704036
Chácaras Reunidas Igarapés,Casa,351,680,3,3,704106
Chácaras Reunidas Igarapés,Casa,207,300,2,3,704214
Centro,Casa,137,460,4,2,705036
Chácaras Reunidas Igarapés,Casa,358,256,4,2,705618
Chácaras Reunidas Igarapés,Apartamento,154,0,2,1,706244
Chácaras Reunidas Igarapés,Apartamento,130,0,3,2,706550
Centro,Casa,264,614,3,2,708906
Jardim Santa Maria,Casa,198,495,3,2,710226
Jardim Santa Maria,Casa,144,389,3,4,710352
Centro,Apartamento,156,0,2,2,710962
Centro,Casa,235,782,2,3,711298
Jardim Santa Maria,Apartamento,143,0,4,1,711568
Centro,Apartamento,109,0,3,1,711611
Chácaras Reunidas Igarapés,Apartamento,153,0,4,3,712521
Chácaras Reunidas Igarapés,Casa,148,604,2,2,713508
Chácaras Reunidas Igarapés,Apartamento,127,0,4,2,714248
Jardim Santa Maria,Apartamento,116,0,3,1,714908
Chácaras Reunidas Igarapés,Apartamento,110,0,2,2,715220
Jardim Santa Maria,Casa,208,269,2,1,715520
Centro,Apartamento,180,0,4,2,716013
Centro,Terreno,0,515,0,0,716030
Chácaras Reunidas Igarapés,Casa,237,457,2,1,716451
Jardim Santa Maria,Casa,235,559,4,3,716515
Jardim Santa Maria,Casa,164,773,2,1,716516
Chácaras Reunidas Igarapés,Casa,331,541,5,3,716615
Centro,Casa,117,628,2,2,717420
Centro,Casa,147,729,3,3,720491
Chácaras Reunidas Igarapés,Apartamento,174,0,2,2,721056
Chácaras Reunidas Igarapés,Casa,232,580,3,3,721288
Chácaras Reunidas Igarapés,Casa,378,672,5,2,721980
Chácaras Reunidas Igarapés,Casa,182,611,4,2,722540
Jardim Santa Maria,Casa,367,749,3,1,722623
Centro,Apartamento,115,0,2,2,722746
Centro,Casa,219,201,4,2,723061
Jardim Santa Maria,Casa,140,390,2,2,723380
Jardim Santa Maria,Casa,370,406,3,2,724460
Chácaras Reunidas Igarapés,Casa,146,399,3,2,725036
Centro,Casa,281,368,3,2,725148
Chácaras Reunidas Igarapés,Casa,149,655,4,2,726971
Centro,Apartamento,152,0,4,1,726993
Chácaras Reunidas Igarapés,Casa,370,496,5,3,727420
Centro,Terreno,0,807,0,0,727591
Centro,Casa,182,486,2,1,727945
Centro,Casa,163,351,3,2,728243
Chácaras Reunidas Igarapés,Casa,299,229,3,2,728663
Chácaras Reunidas Igarapés,Casa,358,173,3,3,728888
Centro,Apartamento,107,0,3,3,730301
Jardim Santa Maria,Apartamento,143,0,3,1,730444
Centro,Casa,290,442,3,3,731699
Chácaras Reunidas Igarapés,Casa,279,301,2,2,732096
Chácaras Reunidas Igarapés,Casa,155,204,4,2,732685
Chácaras Reunidas Igarapés,Apartamento,140,0,3,1,732760
Jardim Santa Maria,Apartamento,132,0,3,2,733524
Centro,Casa,327,360,2,4,733673
Chácaras Reunidas Igarapés,Casa,353,317,4,4,733887
Centro,Apartamento,141,0,2,2,734215
Centro,Apartamento,94,0,3,2,734431
Centro,Casa,155,385,3,1,735103
Centro,Apartamento,136,0,3,3,735549
Centro,Apartamento,112,0,2,3,735705
Chácaras Reunidas Igarapés,Casa,143,198,3,2,737022
Chácaras Reunidas Igarapés,Casa,177,516,3,1,737028
Centro,Casa,295,466,4,2,737529
Jardim Santa Maria,Casa,229,309,4,2,738525
Jardim Santa Maria,Apartamento,135,0,4,2,739530
Chácaras Reunidas Igarapés,Casa,156,533,3,2,739596
Jardim Santa Maria,Casa,164,180,3,2,739640
Centro,Apartamento,179,0,2,2,739824
Centro,Apartamento,127,0,2,3,740035
Chácaras Reunidas Igarapés,Casa,188,469,3,2,740156
Chácaras Reunidas Igarapés,Casa,172,592,2,2,741148
Centro,Casa,288,216,3,4,741556
Chácaras Reunidas Igarapés,Casa,160,359,2,2,741760
Centro,Terreno,0,702,0,0,741908
Jardim Santa Maria,Terreno,0,1093,0,0,742147
Centro,Casa,156,414,3,2,742357
Jardim Santa Maria,Casa,182,739,3,2,743106
Chácaras Reunidas Igarapés,Terreno,0,632,0,0,743232
Chácaras Reunidas Igarapés,Casa,212,470,4,2,743696
Jardim Santa Maria,Casa,269,718,2,4,745399
Chácaras Reunidas Igarapés,Casa,213,170,4,2,745713
Jardim Santa Maria,Casa,158,546,3,2,745918
Jardim Santa Maria,Casa,223,156,4,1,746381
Jardim Santa Maria,Casa,236,680,2,2,747648
Chácaras Reunidas Igarapés,Terreno,0,1003,0,0,748238
Jardim Santa Maria,Casa,282,550,2,2,748428
Centro,Casa,181,371,3,2,748715
Jardim Santa Maria,Apartamento,132,0,2,2,750288
Jardim Santa Maria,Casa,151,683,5,1,750470
Chácaras Reunidas Igarapés,Terreno,0,768,0,0,751104
Centro,Casa,177,639,2,2,751913
Jardim Santa Maria,Casa,282,170,5,4,753786
Chácaras Reunidas Igarapés,Apartamento,154,0,3,2,754908
Chácaras Reunidas Igarapés,Casa,203,508,2,4,754957
Chácaras Reunidas Igarapés,Apartamento,114,0,3,2,756048
Chácaras Reunidas Igarapés,Apartamento,132,0,3,1,756888
Jardim Santa Maria,Casa,323,774,3,2,757112
Jardim Santa Maria,Apartamento,113,0,3,1,757326
Jardim Santa Maria,Casa,194,704,3,3,759510
Jardim Santa Maria,Terreno,0,1106,0,0,759822
Jardim Santa Maria,Apartamento,129,0,2,1,760068
Chácaras Reunidas Igarapés,Apartamento,152,0,3,2,761520
Chácaras Reunidas Igarapés,Casa,149,174,3,1,761986
Chácaras Reunidas Igarapés,Casa,222,169,5,1,763236
Jardim Santa Maria,Casa,166,231,2,2,764430
Jardim Santa Maria,Apartamento,143,0,2,2,764764
Centro,Casa,330,268,3,3,765071
Jardim Santa Maria,Casa,190,249,4,4,765510
Chácaras Reunidas Igarapés,Apartamento,178,0,3,2,765756
Jardim Santa Maria,Casa,373,662,4,3,765769
Jardim Santa Maria,Terreno,0,719,0,0,766454
Centro,Casa,151,469,4,3,766664
Centro,Apartamento,147,0,2,2,766979
Centro,Apartamento,103,0,4,2,767082
Centro,Casa,159,627,4,2,767787
Chácaras Reunidas Igarapés,Apartamento,124,0,2,2,768056
Chácaras Reunidas Igarapés,Casa,140,675,2,3,768180
Centro,Casa,204,567,6,2,768549
Chácaras Reunidas Igarapés,Casa,268,705,2,3,769696
