bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Jardim das Indústrias,Apartamento,43,0,1,1,135514
Jardim Primavera,Terreno,0,600,0,0,135540
Vila Formosa,Casa,65,236,2,1,135589
Vila Nossa Senhora Aparecida,Casa,44,113,1,1,135598
Vila Zezinho,Apartamento,42,0,1,1,135651
Parque Meia Lua,Terreno,0,288,0,0,135705
Vila Nossa Senhora Aparecida,Casa,44,131,1,1,135708
Vila São Jorge,Casa,54,150,2,1,135711
Jardim Bela Vista,Apartamento,37,0,1,1,135725
Parque Novo Mundo,Casa,50,187,1,1,135822
Vila Machado,Terreno,0,440,0,0,135828
Jardim Flórida,Casa,44,158,1,1,135850
Chácaras Reunidas Igarapés,Casa,58,158,2,1,135928
Vila Garcia,Apartamento,34,0,1,1,135945
Jardim Novo Horizonte,Apartamento,51,0,1,1,135986
Parque Residencial Flamboyant,Apartamento,45,0,1,1,136012
Jardim das Indústrias,Casa,45,139,1,1,136018
Chácaras Reunidas Igarapés,Apartamento,48,0,1,1,136022
Jardim das Indústrias,Casa,50,147,1,1,136026
Jardim Bela Vista,Apartamento,46,0,1,1,136033
Parque Novo Mundo,Casa,60,202,2,1,136054
Vila Santa Isabel,Casa,46,117,1,1,136055
Jardim Alvorada,Casa,46,133,1,1,136069
Jardim Primavera,Terreno,0,339,0,0,136074
Jardim Novo Horizonte,Apartamento,58,0,1,1,136149
Parque Residencial Flamboyant,Apartamento,48,0,1,1,136188
Jardim Bela Vista,Apartamento,37,0,1,1,136252
Vila Zezinho,Apartamento,41,0,1,1,136296
Vila São Jorge,Casa,46,141,1,1,136305
Vila Toninho,Casa,70,230,1,1,136350
Vila Industrial,Casa,44,132,1,1,136364
Jardim das Oliveiras,Casa,45,114,1,1,136389
Jardim das Indústrias,Casa,41,131,1,1,136393
Jardim Bela Vista,Apartamento,36,0,1,1,136431
Chácaras Reunidas Igarapés,Casa,48,128,1,1,136444
Vila São Jorge,Casa,48,153,1,1,136446
Vila Zilda,Casa,56,143,2,1,136479
Vila Formosa,Apartamento,52,0,2,1,136479
Jardim Nova Esperança,Casa,54,135,2,1,136521
Vila São Jorge,Apartamento,34,0,1,1,136578
Jardim Flórida,Casa,45,151,1,1,136587
Parque Novo Mundo,Casa,43,134,1,1,136642
Vila Nossa Senhora Aparecida,Casa,48,143,1,1,136774
Jardim das Indústrias,Casa,43,150,1,1,136861
Vila Nossa Senhora Aparecida,Casa,46,180,1,1,136872
Jardim das Indústrias,Casa,42,112,1,1,136930
Vila Nossa Senhora Aparecida,Apartamento,44,0,1,1,136983
Vila Industrial,Apartamento,42,0,1,1,136987
Jardim Bela Vista,Apartamento,43,0,1,1,137030
Vila São Paulo,Casa,43,134,1,1,137055
Parque Residencial Flamboyant,Terreno,0,393,0,0,137058
Jardim das Indústrias,Casa,43,143,1,1,137079
Jardim Bela Vista,Apartamento,41,0,1,1,137114
Vila Industrial,Casa,49,195,1,1,137195
Vila Toninho,Casa,51,194,1,1,137355
Jardim Flórida,Casa,43,126,1,1,137356
Vila Formosa,Casa,65,199,2,1,137357
Vila Formosa,Apartamento,55,0,2,1,137365
Jardim Califórnia,Terreno,0,322,0,0,137381
Vila Zezinho,Casa,52,188,2,1,137384
Parque Residencial Flamboyant,Casa,49,125,1,1,137388
Jardim Panorama,Casa,54,141,1,1,137595
Vila Garcia,Apartamento,46,0,1,1,137632
Jardim Nova Esperança,Casa,41,162,1,1,137640
Jardim das Indústrias,Casa,43,124,1,1,137656
Vila Toninho,Casa,67,229,1,1,137696
Jardim Novo Horizonte,Apartamento,59,0,2,1,137815
Parque Residencial Flamboyant,Casa,40,156,1,1,137841
Vila São Jorge,Casa,40,141,1,1,137862
Vila Nossa Senhora Aparecida,Casa,40,129,1,1,137886
Parque Residencial Flamboyant,Apartamento,38,0,1,1,137997
Parque Residencial Flamboyant,Apartamento,43,0,1,1,137997
Vila Toninho,Apartamento,56,0,2,1,138012
Jardim Bela Vista,Apartamento,46,0,1,1,138034
Vila Nossa Senhora Aparecida,Apartamento,46,0,1,1,138069
Vila São Paulo,Casa,59,169,1,1,138143
Jardim Bela Vista,Casa,45,126,1,1,138159
Vila Formosa,Apartamento,61,0,2,1,138226
Jardim Flórida,Apartamento,39,0,1,1,138235
Jardim das Indústrias,Apartamento,43,0,1,1,138255
Vila Nossa Senhora Aparecida,Casa,55,217,2,1,138273
Vila Nossa Senhora Aparecida,Apartamento,50,0,1,1,138300
Jardim Flórida,Apartamento,50,0,1,1,138300
Parque Novo Mundo,Apartamento,48,0,1,1,138355
Jardim das Oliveiras,Apartamento,34,0,1,1,138373
Vila Elvira,Casa,57,160,2,1,138387
Parque Meia Lua,Apartamento,37,0,1,1,138439
Vila Santa Isabel,Casa,53,141,2,1,138441
Jardim Panorama,Apartamento,47,0,1,1,138462
Vila Elvira,Apartamento,48,0,1,1,138468
Parque Meia Lua,Casa,42,120,1,1,138504
Jardim Silvia,Casa,53,135,1,1,138517
Vila Industrial,Casa,44,118,1,1,138518
Vila Zilda,Terreno,0,503,0,0,138526
Vila Zezinho,Casa,45,166,1,1,138598
Parque Meia Lua,Casa,43,145,1,1,138608
Vila Zilda,Casa,44,163,1,1,138614
Vila Nossa Senhora Aparecida,Casa,44,112,1,1,138630
Parque Novo Mundo,Casa,61,160,2,1,138682
Jardim Alvorada,Casa,49,164,1,1,138693
Jardim Panorama,Apartamento,53,0,1,1,138807
Jardim São José,Casa,40,156,1,1,138848
Chácaras Reunidas Igarapés,Casa,51,141,1,1,138864
Jardim Nova Esperança,Apartamento,40,0,1,1,138892
Chácaras Reunidas Igarapés,Casa,53,133,1,1,138910
Vila Toninho,Casa,66,227,2,1,138950
Jardim Novo Horizonte,Casa,60,211,2,1,138980
Vila Zezinho,Apartamento,42,0,1,1,139032
Vila São Paulo,Apartamento,43,0,1,1,139051
Vila Industrial,Apartamento,47,0,1,1,139082
Vila São Paulo,Casa,48,146,1,1,139198
Cidade Salvador,Terreno,0,545,0,0,139274
Chácaras Reunidas Igarapés,Casa,41,136,1,1,139280
Jardim Alvorada,Casa,55,172,1,1,139304
Jardim Flórida,Apartamento,34,0,1,1,139306
Vila Nossa Senhora Aparecida,Casa,46,122,1,1,139329
Cidade Salvador,Terreno,0,554,0,0,139469
Vila São Jorge,Apartamento,41,0,1,1,139512
Jardim Flórida,Casa,46,149,1,1,139535
Vila Machado,Casa,45,132,1,1,139590
Jardim das Indústrias,Apartamento,48,0,1,1,139680
Jardim das Indústrias,Apartamento,34,0,1,1,139765
Vila Nossa Senhora Aparecida,Terreno,0,553,0,0,139770
Vila Toninho,Casa,54,186,2,1,139899
Vila Industrial,Casa,47,165,1,1,139940
Jardim Primavera,Casa,45,117,1,1,139959
Jardim Alvorada,Casa,61,159,1,1,140038
Jardim Primavera,Terreno,0,524,0,0,140065
Vila Santa Isabel,Casa,50,125,1,1,140070
Vila Zezinho,Casa,51,153,1,1,140122
Parque Novo Mundo,Apartamento,43,0,1,1,140171
Vila São Paulo,Casa,67,208,2,1,140174
Jardim São José,Apartamento,42,0,1,1,140200
Jardim Silvia,Apartamento,61,0,1,1,140205
Jardim Nova Esperança,Casa,54,147,1,1,140249
Vila São Jorge,Casa,46,172,1,1,140334
Jardim Panorama,Casa,59,159,2,1,140380
Vila Toninho,Apartamento,62,0,2,1,140399
Vila Industrial,Casa,44,155,1,1,140434
Jardim Alvorada,Casa,65,255,2,1,140481
Jardim das Oliveiras,Terreno,0,267,0,0,140522
Vila Nossa Senhora Aparecida,Casa,51,178,2,1,140536
Jardim Alvorada,Casa,41,158,1,1,140543
Vila Machado,Terreno,0,762,0,0,140589
Jardim das Indústrias,Apartamento,47,0,1,1,140718
Parque Residencial Flamboyant,Apartamento,47,0,1,1,140753
Vila Formosa,Casa,47,183,1,1,140753
Vila Industrial,Apartamento,32,0,1,1,140800
Jardim Paraíba,Apartamento,29,0,1,1,140882
Parque Meia Lua,Casa,47,131,1,1,140896
Parque Residencial Flamboyant,Apartamento,50,0,1,1,140925
Jardim das Indústrias,Casa,45,129,1,1,140962
Parque Residencial Flamboyant,Apartamento,41,0,1,1,141019
Jardim Bela Vista,Casa,55,168,2,1,141026
Vila Industrial,Apartamento,43,0,1,1,141040
Jardim Novo Horizonte,Casa,56,176,2,1,141046
Jardim Primavera,Apartamento,40,0,1,1,141048
Cidade Salvador,Terreno,0,275,0,0,141075
Parque Novo Mundo,Apartamento,57,0,1,1,141075
Jardim Panorama,Casa,67,217,1,1,141084
Vila Elvira,Casa,44,175,1,1,141103
Jardim Bela Vista,Terreno,0,494,0,0,141160
Vila Toninho,Casa,57,145,1,1,141167
Vila Industrial,Casa,46,150,1,1,141187
Jardim Silvia,Casa,63,192,1,1,141198
Parque Residencial Flamboyant,Terreno,0,513,0,0,141203
Vila Formosa,Casa,69,264,2,1,141279
Vila Machado,Terreno,0,727,0,0,141328
Jardim Alvorada,Casa,45,161,1,1,141399
Vila Elvira,Apartamento,47,0,1,1,141425
Jardim Panorama,Casa,44,157,1,1,141441
Vila Zilda,Casa,63,237,1,1,141460
Jardim Paraíba,Apartamento,29,0,1,1,141607
Parque Meia Lua,Casa,42,146,1,1,141608
Vila Santa Isabel,Casa,50,126,1,1,141640
Vila São Jorge,Casa,46,143,1,1,141660
Jardim Flórida,Apartamento,50,0,1,1,141750
Jardim Paraíba,Terreno,0,450,0,0,141750
Vila Nossa Senhora Aparecida,Apartamento,46,0,1,1,141829
Jardim Flórida,Casa,46,167,1,1,141841
Jardim Nova Esperança,Casa,57,172,1,1,141865
Chácaras Reunidas Igarapés,Casa,60,151,1,1,141898
Jardim das Oliveiras,Terreno,0,284,0,0,141914
Parque Residencial Flamboyant,Apartamento,49,0,1,1,141928
Vila Zezinho,Casa,44,144,1,1,141946
Cidade Salvador,Apartamento,32,0,1,1,141998
Vila Nossa Senhora Aparecida,Apartamento,42,0,1,1,142096
Vila Industrial,Casa,40,108,1,1,142112
Parque Meia Lua,Casa,49,169,1,1,142140
Jardim Santa Maria,Apartamento,39,0,1,1,142155
Vila Formosa,Casa,69,255,2,1,142274
Jardim Bela Vista,Apartamento,35,0,1,1,142275
Vila Zezinho,Casa,43,162,1,1,142286
Jardim Bela Vista,Casa,40,155,1,1,142421
Jardim Flórida,Apartamento,43,0,1,1,142448
Jardim Nova Esperança,Casa,57,178,1,1,142471
Parque Meia Lua,Casa,40,152,1,1,142540
Cidade Salvador,Terreno,0,288,0,0,142545
Vila Toninho,Apartamento,65,0,1,1,142577
Vila Formosa,Apartamento,50,0,1,1,142587
Parque Residencial Flamboyant,Casa,48,127,1,1,142589
Jardim Nova Esperança,Casa,57,163,2,1,142631
Vila Nossa Senhora Aparecida,Apartamento,36,0,1,1,142641
Jardim Primavera,Casa,42,143,1,1,142747
Parque Residencial Flamboyant,Casa,42,136,1,1,142780
Vila Nossa Senhora Aparecida,Apartamento,35,0,1,1,142826
Vila Zilda,Casa,66,169,1,1,142859
Jardim Flórida,Casa,49,168,1,1,142873
Jardim Alvorada,Apartamento,45,0,1,1,143178
Cidade Salvador,Casa,44,118,1,1,143201
Parque Novo Mundo,Casa,70,183,2,1,143220
Parque Meia Lua,Apartamento,34,0,1,1,143235
Jardim Flórida,Casa,46,119,1,1,143337
Vila São Jorge,Casa,44,123,1,1,143337
Jardim Panorama,Casa,49,130,1,1,143475
Jardim das Indústrias,Casa,48,155,1,1,143478
Jardim Bela Vista,Casa,46,124,1,1,143499
Parque Meia Lua,Casa,44,124,1,1,143612
Vila São Paulo,Casa,54,202,2,1,143644
Parque Meia Lua,Apartamento,33,0,1,1,143668
Vila Elvira,Casa,64,255,2,1,143760
Vila Industrial,Apartamento,49,0,1,1,143785
Jardim Bela Vista,Apartamento,40,0,1,1,143790
Jardim Flórida,Casa,53,133,1,1,143808
Vila Formosa,Casa,66,212,2,1,143922
Parque Residencial Flamboyant,Apartamento,46,0,1,1,143934
Jardim Alvorada,Casa,60,173,1,1,143974
Jardim Silvia,Casa,64,183,1,1,143975
Vila São Paulo,Apartamento,53,0,1,1,144001
Vila São Paulo,Terreno,0,454,0,0,144008
Jardim Silvia,Casa,58,154,2,1,144076
Jardim Silvia,Casa,64,250,1,1,144136
Jardim das Indústrias,Apartamento,43,0,1,1,144157
Vila Nossa Senhora Aparecida,Casa,42,159,1,1,144292
Parque Novo Mundo,Casa,53,142,2,1,144324
Parque Novo Mundo,Casa,55,166,2,1,144330
Jardim das Indústrias,Apartamento,35,0,1,1,144348
Jardim das Indústrias,Casa,55,152,1,1,144348
Vila Zilda,Casa,50,166,1,1,144358
Vila Garcia,Terreno,0,521,0,0,144369
Vila Nossa Senhora Aparecida,Casa,45,165,1,1,144405
Jardim das Oliveiras,Terreno,0,370,0,0,144466
Jardim das Indústrias,Casa,48,166,1,1,144469
Vila Branca,Terreno,0,302,0,0,144476
Jardim das Oliveiras,Terreno,0,454,0,0,144485
Jardim Primavera,Apartamento,30,0,1,1,144558
Vila Industrial,Apartamento,50,0,1,1,144680
Parque Residencial Flamboyant,Casa,42,140,1,1,144690
Jardim Panorama,Apartamento,48,0,1,1,144691
Jardim Bela Vista,Apartamento,48,0,1,1,144720
Jardim São José,Terreno,0,495,0,0,144787
Parque Meia Lua,Casa,51,172,2,1,144794
Parque Residencial Flamboyant,Casa,43,149,1,1,144869
Vila Toninho,Apartamento,63,0,2,1,144900
Vila Nossa Senhora Aparecida,Apartamento,43,0,1,1,144931
Vila Industrial,Casa,41,141,1,1,144937
Vila Industrial,Casa,47,179,1,1,144959
Jardim Bela Vista,Casa,53,169,2,1,145014
Vila Toninho,Casa,51,195,1,1,145053
Parque Residencial Flamboyant,Casa,41,115,1,1,145055
Jardim Bela Vista,Casa,49,133,1,1,145099
Jardim Nova Esperança,Terreno,0,597,0,0,145130
Jardim Alvorada,Apartamento,48,0,1,1,145173
Vila Zilda,Casa,69,179,1,1,145310
Jardim das Indústrias,Casa,49,138,1,1,145401
Vila Industrial,Casa,56,165,2,1,145464
Parque Meia Lua,Casa,40,112,1,1,145478
Jardim Bela Vista,Casa,43,148,1,1,145524
Vila São Paulo,Casa,51,191,1,1,145569
Parque Meia Lua,Casa,46,166,1,1,145572
Jardim das Indústrias,Casa,48,136,1,1,145632
Jardim Alvorada,Casa,57,175,1,1,145632
Vila Toninho,Apartamento,51,0,2,1,145656
Jardim Santa Maria,Apartamento,27,0,1,1,145719
Jardim Novo Horizonte,Casa,59,190,1,1,145750
Cidade Salvador,Terreno,0,273,0,0,145754
Jardim Silvia,Apartamento,50,0,1,1,145777
Jardim das Indústrias,Terreno,0,431,0,0,145785
Parque Residencial Flamboyant,Apartamento,48,0,1,1,145836
Vila São Paulo,Casa,40,122,1,1,145852
Jardim das Indústrias,Casa,41,119,1,1,145860
Cidade Salvador,Terreno,0,486,0,0,145897
Vila Nossa Senhora Aparecida,Casa,54,168,2,1,145926
Parque Residencial Flamboyant,Casa,55,162,1,1,145965
Vila Industrial,Casa,44,128,1,1,146000
Jardim Bela Vista,Casa,47,147,1,1,146070
Jardim Flórida,Apartamento,36,0,1,1,146097
Vila Nossa Senhora Aparecida,Apartamento,37,0,1,1,146131
Jardim das Indústrias,Casa,42,127,1,1,146156
Jardim Alvorada,Casa,48,129,1,1,146177
Vila Nossa Senhora Aparecida,Apartamento,50,0,1,1,146212
Cidade Salvador,Terreno,0,346,0,0,146271
Jardim Nova Esperança,Casa,52,176,1,1,146296
Vila Zilda,Casa,64,252,2,1,146335
Parque Residencial Flamboyant,Casa,45,174,1,1,146337
Parque Residencial Flamboyant,Casa,52,145,1,1,146358
Vila Toninho,Apartamento,54,0,2,1,146448
Vila São Jorge,Apartamento,47,0,1,1,146499
Jardim das Indústrias,Apartamento,36,0,1,1,146529
Parque Residencial Flamboyant,Casa,55,191,2,1,146533
Jardim das Indústrias,Apartamento,42,0,1,1,146569
Jardim Alvorada,Casa,59,190,1,1,146729
Vila Garcia,Casa,42,148,1,1,146871
Jardim das Indústrias,Casa,42,109,1,1,146880
Vila Elvira,Casa,51,178,2,1,146926
Vila Industrial,Casa,40,100,1,1,146944
Vila Elvira,Casa,69,224,1,1,147027
Jardim Bela Vista,Casa,48,143,1,1,147070
Jardim Flórida,Casa,54,158,2,1,147070
Jardim Novo Horizonte,Casa,67,196,2,1,147103
Vila Zilda,Apartamento,53,0,2,1,147138
Vila Nossa Senhora Aparecida,Casa,40,108,1,1,147180
Jardim Alvorada,Casa,55,152,1,1,147239
Vila Santa Isabel,Apartamento,49,0,1,1,147284
Jardim Silvia,Casa,57,148,1,1,147295
Jardim Flórida,Casa,45,142,1,1,147393
Jardim Novo Horizonte,Casa,64,168,1,1,147435
Jardim Flórida,Casa,50,152,1,1,147492
Vila Industrial,Casa,40,118,1,1,147550
Vila Toninho,Casa,70,196,2,1,147574
Vila Nossa Senhora Aparecida,Casa,48,174,1,1,147667
Parque Meia Lua,Apartamento,48,0,1,1,147686
Cidade Salvador,Terreno,0,341,0,0,147721
Vila Industrial,Casa,53,167,2,1,147848
Parque Meia Lua,Casa,56,153,2,1,147864
Vila Toninho,Casa,56,204,2,1,147946
Jardim Bela Vista,Terreno,0,596,0,0,147957
Vila Zilda,Casa,50,179,1,1,148053
Vila Santa Isabel,Casa,55,212,1,1,148055
Vila Machado,Casa,47,184,1,1,148062
Vila Elvira,Apartamento,61,0,1,1,148089
Parque Residencial Flamboyant,Casa,49,180,1,1,148139
Vila Nossa Senhora Aparecida,Casa,40,153,1,1,148149
Vila Garcia,Terreno,0,550,0,0,148197
Jardim das Indústrias,Apartamento,43,0,1,1,148221
Vila São Jorge,Casa,53,181,1,1,148287
Vila Garcia,Apartamento,48,0,1,1,148308
Vila Nossa Senhora Aparecida,Casa,61,163,2,1,148320
Parque Novo Mundo,Casa,57,175,1,1,148342
Jardim das Oliveiras,Terreno,0,596,0,0,148344
Jardim Flórida,Casa,49,159,1,1,148351
Vila Zezinho,Casa,55,198,1,1,148363
Parque Meia Lua,Apartamento,49,0,1,1,148372
Vila Nossa Senhora Aparecida,Casa,57,157,2,1,148380
Jardim Novo Horizonte,Casa,60,182,2,1,148383
Vila Industrial,Apartamento,36,0,1,1,148435
Vila Industrial,Casa,47,161,1,1,148446
Vila Nossa Senhora Aparecida,Casa,56,156,2,1,148494
Vila Formosa,Casa,61,240,2,1,148545
Jardim das Indústrias,Casa,40,117,1,1,148599
Parque Novo Mundo,Casa,56,177,1,1,148662
Jardim Silvia,Casa,49,190,1,1,148663
Vila Santa Isabel,Casa,40,115,1,1,148666
Jardim Nova Esperança,Apartamento,45,0,1,1,148707
Vila Formosa,Apartamento,56,0,2,1,148733
Vila Elvira,Apartamento,52,0,1,1,148920
Jardim São José,Terreno,0,290,0,0,149031
Jardim das Indústrias,Apartamento,40,0,1,1,149070
Vila Machado,Casa,50,142,1,1,149097
Jardim das Indústrias,Apartamento,48,0,1,1,149148
Jardim São José,Casa,51,140,2,1,149173
Vila Industrial,Casa,44,147,1,1,149235
Jardim Panorama,Apartamento,50,0,1,1,149280
Chácaras Reunidas Igarapés,Casa,61,235,2,1,149332
Chácaras Reunidas Igarapés,Casa,42,156,1,1,149335
Vila Formosa,Casa,52,200,2,1,149344
Vila Toninho,Apartamento,73,0,3,2,149358
Parque Novo Mundo,Casa,65,190,2,1,149379
Vila Machado,Terreno,0,298,0,0,149387
Jardim São José,Apartamento,47,0,1,1,149403
Jardim das Indústrias,Casa,50,197,1,1,149419
Parque Novo Mundo,Casa,67,178,2,1,149460
Jardim Alvorada,Casa,52,173,2,1,149461
Parque Residencial Flamboyant,Casa,55,181,2,1,149476
Vila Toninho,Casa,61,156,2,1,149489
Parque Meia Lua,Apartamento,41,0,1,1,149502
Jardim das Indústrias,Casa,47,187,1,1,149505
Vila São Jorge,Apartamento,41,0,1,1,149660
Vila Nossa Senhora Aparecida,Terreno,0,414,0,0,149661
Jardim Primavera,Terreno,0,345,0,0,149661
Cidade Salvador,Casa,41,156,1,1,149795
Chácaras Reunidas Igarapés,Casa,55,218,2,1,149803
Vila Zilda,Casa,49,157,1,1,149812
Jardim Flórida,Casa,46,148,1,1,149830
Vila São Jorge,Casa,44,144,1,1,149856
Jardim Panorama,Casa,47,157,1,1,149934
Parque Residencial Flamboyant,Casa,57,157,2,1,149934
Chácaras Reunidas Igarapés,Casa,65,182,2,1,149947
Parque Novo Mundo,Casa,66,217,2,1,150109
Chácaras Reunidas Igarapés,Casa,53,188,1,1,150132
Parque Residencial Flamboyant,Casa,54,143,2,1,150190
Jardim Flórida,Apartamento,43,0,1,1,150220
Jardim das Indústrias,Casa,50,170,1,1,150247
Vila Garcia,Casa,45,124,1,1,150285
Jardim Bela Vista,Casa,42,133,1,1,150328
Jardim Panorama,Casa,51,182,2,1,150379
Vila São Jorge,Terreno,0,488,0,0,150426
Vila Branca,Terreno,0,355,0,0,150449
Jardim Alvorada,Casa,49,148,1,1,150519
Cidade Salvador,Terreno,0,381,0,0,150571
Vila Industrial,Casa,42,154,1,1,150606
Vila Machado,Casa,40,130,1,1,150651
Jardim das Indústrias,Apartamento,47,0,1,1,150693
Vila São Jorge,Casa,43,158,1,1,150700
Vila São Paulo,Casa,51,194,1,1,150718
Vila São Jorge,Casa,43,116,1,1,150719
Jardim Alvorada,Casa,48,190,1,1,150816
Vila Zilda,Apartamento,51,0,1,1,150827
Jardim Alvorada,Apartamento,55,0,1,1,150829
Jardim Alvorada,Casa,48,158,1,1,150844
Parque Residencial Flamboyant,Apartamento,46,0,1,1,150903
Jardim Paraíba,Terreno,0,440,0,0,150920
Jardim Alvorada,Casa,47,144,1,1,150922
Jardim Bela Vista,Apartamento,47,0,1,1,150940
Jardim Bela Vista,Casa,59,208,1,1,150945
Vila Zezinho,Casa,46,152,1,1,150945
Vila Zezinho,Casa,67,190,1,1,150969
Jardim Bela Vista,Casa,52,163,2,1,151054
Vila São Jorge,Casa,44,152,1,1,151068
Vila Santa Isabel,Casa,44,138,1,1,151125
Parque Meia Lua,Casa,48,133,1,1,151132
Jardim das Indústrias,Terreno,0,557,0,0,151225
Vila Nossa Senhora Aparecida,Casa,48,173,1,1,151225
Parque Meia Lua,Apartamento,47,0,1,1,151227
Vila São Jorge,Casa,59,167,1,1,151230
Vila Toninho,Casa,65,252,2,1,151238
Jardim Alvorada,Casa,50,133,1,1,151317
Jardim Primavera,Apartamento,35,0,1,1,151326
Vila Nossa Senhora Aparecida,Casa,56,159,1,1,151336
Jardim Flórida,Apartamento,39,0,1,1,151368
Vila Machado,Apartamento,31,0,1,1,151385
Jardim Bela Vista,Apartamento,49,0,1,1,151446
Cidade Salvador,Terreno,0,287,0,0,151593
Vila Industrial,Casa,46,116,1,1,151596
Vila Garcia,Casa,50,127,1,1,151598
Vila Machado,Casa,54,182,1,1,151657
Jardim Bela Vista,Casa,44,144,1,1,151680
Jardim Bela Vista,Casa,51,166,2,1,151708
Jardim Nova Esperança,Casa,53,149,2,1,151713
Vila Industrial,Apartamento,37,0,1,1,151729
Jardim Primavera,Casa,44,122,1,1,151824
Vila Garcia,Apartamento,47,0,1,1,151849
Vila Nossa Senhora Aparecida,Casa,45,139,1,1,151883
Parque Residencial Flamboyant,Casa,40,109,1,1,151905
Vila Industrial,Casa,44,150,1,1,151907
Vila São Jorge,Casa,46,137,1,1,151934
Jardim Bela Vista,Casa,41,133,1,1,151950
Parque Residencial Flamboyant,Apartamento,50,0,1,1,151950
Jardim Primavera,Casa,43,142,1,1,151957
Vila Zezinho,Casa,50,199,1,1,151967
Jardim Nova Esperança,Casa,55,158,2,1,151993
Jardim Bela Vista,Apartamento,43,0,1,1,151994
Parque Meia Lua,Casa,41,159,1,1,152004
Jardim das Indústrias,Casa,49,139,1,1,152100
Jardim Nova Esperança,Casa,56,184,1,1,152105
Vila São Jorge,Terreno,0,502,0,0,152106
Vila Toninho,Apartamento,53,0,1,1,152163
Jardim Silvia,Casa,61,189,1,1,152172
Vila Nossa Senhora Aparecida,Terreno,0,544,0,0,152184
Parque Residencial Flamboyant,Casa,48,124,1,1,152196
Vila Santa Isabel,Casa,45,155,1,1,152215
Vila Elvira,Apartamento,65,0,1,1,152223
Chácaras Reunidas Igarapés,Casa,59,156,1,1,152303
Jardim Primavera,Casa,43,107,1,1,152334
Jardim Bela Vista,Casa,49,166,1,1,152355
Vila Formosa,Apartamento,59,0,1,1,152385
Parque Residencial Flamboyant,Casa,47,122,1,1,152425
Vila Formosa,Casa,58,182,1,1,152528
Vila São Paulo,Casa,50,173,1,1,152531
Jardim Silvia,Casa,60,201,2,1,152547
Parque Residencial Flamboyant,Casa,58,152,2,1,152578
Cidade Salvador,Apartamento,31,0,1,1,152639
Vila Zilda,Casa,51,156,2,1,152641
Vila Zezinho,Casa,50,155,1,1,152712
Parque Residencial Flamboyant,Apartamento,49,0,1,1,152733
Parque Meia Lua,Casa,45,154,1,1,152777
Vila Nossa Senhora Aparecida,Casa,42,108,1,1,152779
Parque Residencial Flamboyant,Apartamento,38,0,1,1,152788
Jardim Panorama,Casa,62,170,2,1,152791
Jardim Nova Esperança,Casa,56,155,2,1,152793
Jardim Silvia,Casa,59,167,2,1,152824
Vila Machado,Casa,40,143,1,1,152836
Jardim Flórida,Apartamento,49,0,1,1,152880
Jardim Flórida,Casa,58,159,1,1,152916
Jardim Bela Vista,Apartamento,45,0,1,1,153056
Jardim São José,Apartamento,47,0,1,1,153083
Jardim Paraíba,Terreno,0,567,0,0,153090
Jardim Flórida,Casa,40,130,1,1,153135
Vila Santa Isabel,Casa,56,145,1,1,153257
Parque Meia Lua,Apartamento,46,0,1,1,153272
Vila São Jorge,Apartamento,48,0,1,1,153288
Jardim Bela Vista,Casa,55,137,1,1,153315
Chácaras Reunidas Igarapés,Casa,63,210,2,1,153316
Vila Industrial,Apartamento,48,0,1,1,153446
Vila São Paulo,Casa,57,202,2,1,153503
Vila Elvira,Apartamento,55,0,2,1,153518
Vila São Jorge,Casa,53,171,1,1,153527
Vila Formosa,Casa,47,171,1,1,153571
Vila Garcia,Apartamento,47,0,1,1,153607
Vila Santa Isabel,Casa,50,181,1,1,153611
Vila Toninho,Casa,66,192,2,1,153633
Vila Zezinho,Casa,64,163,2,1,153643
Jardim Novo Horizonte,Casa,62,182,2,1,153659
Jardim das Indústrias,Apartamento,41,0,1,1,153719
Jardim das Indústrias,Apartamento,49,0,1,1,153872
Sunset Garden,Terreno,0,342,0,0,153900
Vila Industrial,Casa,51,202,1,1,153905
Jardim Alvorada,Apartamento,47,0,1,1,153941
Chácaras Reunidas Igarapés,Casa,62,183,1,1,153980
Chácaras Reunidas Igarapés,Apartamento,56,0,2,1,153988
Chácaras Reunidas Igarapés,Casa,61,197,2,1,154011
Jardim Santa Maria,Casa,43,139,1,1,154029
Vila São Jorge,Casa,49,185,1,1,154060
Jardim Silvia,Casa,66,184,1,1,154083
Parque Residencial Flamboyant,Casa,50,152,1,1,154086
Parque Meia Lua,Casa,46,179,1,1,154100
Vila Garcia,Casa,47,165,1,1,154131
Cidade Salvador,Casa,44,110,1,1,154158
Jardim das Oliveiras,Apartamento,39,0,1,1,154313
Vila Industrial,Casa,41,154,1,1,154318
Vila Zezinho,Casa,60,195,2,1,154360
Vila Toninho,Casa,69,243,2,1,154375
Parque Residencial Flamboyant,Casa,48,149,1,1,154418
Parque Residencial Flamboyant,Casa,50,164,1,1,154435
Vila Nossa Senhora Aparecida,Casa,57,158,2,1,154472
Vila Nossa Senhora Aparecida,Apartamento,50,0,1,1,154500
Vila São Jorge,Casa,54,160,1,1,154506
Vila Zezinho,Apartamento,53,0,1,1,154632
Parque Meia Lua,Casa,45,122,1,1,154807
Vila Zilda,Casa,61,177,1,1,154830
Vila São Jorge,Apartamento,47,0,1,1,154853
Jardim Panorama,Casa,49,162,1,1,154968
