bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Vila São Jorge,Apartamento,45,0,1,1,179988
Vila Garcia,Apartamento,42,0,1,1,180106
Parque Novo Mundo,Casa,67,206,1,1,180520
Parque Residencial Flamboyant,Casa,64,250,2,1,180735
Jardim Paraíba,Apartamento,48,0,1,1,180768
Jardim Panorama,Apartamento,53,0,2,1,181037
Cidade Salvador,Casa,52,158,2,1,181073
Vila Machado,Terreno,0,463,0,0,181264
Vila Industrial,Casa,56,192,2,1,181350
Vila Garcia,Apartamento,50,0,1,1,181432
Jardim Primavera,Casa,57,197,1,1,181432
Jardim Flórida,Casa,60,185,2,1,181642
Jardim Bela Vista,Casa,53,168,2,1,181783
Jardim Panorama,Casa,60,198,1,1,182260
Vila Garcia,Terreno,0,777,0,0,182284
Jardim Paraíba,Apartamento,48,0,1,1,182592
Vila Nossa Senhora Aparecida,Apartamento,51,0,1,1,182643
Parque Novo Mundo,Casa,64,172,2,1,182784
Jardim Nova Esperança,Casa,66,222,2,1,182793
Vila Zilda,Casa,67,267,1,1,182812
Vila São Paulo,Apartamento,52,0,2,1,183229
Jardim das Oliveiras,Terreno,0,429,0,0,183805
Chácaras Reunidas Igarapés,Casa,58,219,2,1,184398
Vila Santa Isabel,Casa,61,177,2,1,184524
Chácaras Reunidas Igarapés,Casa,58,198,1,1,184708
Jardim Bela Vista,Casa,53,133,1,1,184780
Clube de Campo,Terreno,0,397,0,0,184803
Vila Zezinho,Casa,58,161,2,1,185352
Vila Nossa Senhora Aparecida,Casa,49,173,1,1,185601
Jardim Nova Esperança,Apartamento,53,0,1,1,186098
Jardim Flórida,Apartamento,48,0,1,1,186516
Jardim São José,Apartamento,50,0,1,1,186525
Jardim das Indústrias,Casa,67,240,2,1,186692
Jardim Panorama,Casa,58,209,2,1,186721
Jardim Primavera,Casa,41,110,1,1,186788
Jardim Silvia,Apartamento,64,0,2,1,186912
Jardim das Oliveiras,Apartamento,47,0,1,1,186949
Parque Meia Lua,Casa,55,145,2,1,187012
Parque Meia Lua,Casa,69,231,2,1,187130
Parque dos Príncipes,Terreno,0,658,0,0,187431
Parque Novo Mundo,Apartamento,78,0,2,1,187948
Jardim Primavera,Casa,53,169,2,1,187993
Parque Residencial Flamboyant,Casa,63,214,1,1,187996
Jardim Panorama,Casa,63,188,2,1,188049
Jardim Flórida,Casa,60,163,2,1,188100
Jardim das Oliveiras,Apartamento,45,0,1,1,188142
Jardim Panorama,Casa,54,197,2,1,188256
Vila Garcia,Casa,64,166,2,1,188455
Vila São Jorge,Casa,60,154,1,1,188670
Jardim Novo Horizonte,Casa,79,199,2,1,188679
Vila Nossa Senhora Aparecida,Casa,69,195,2,1,188757
Jardim Flórida,Apartamento,61,0,1,1,188810
Jardim das Indústrias,Apartamento,60,0,2,1,188865
Vila São Jorge,Apartamento,54,0,2,1,189094
Vila Toninho,Casa,82,176,3,2,189428
Jardim Nova Esperança,Casa,70,200,1,1,189670
Jardim Santa Maria,Casa,45,167,1,1,189763
Vila Nossa Senhora Aparecida,Casa,48,180,1,1,189891
Vila Garcia,Casa,56,165,2,1,190030
Cidade Salvador,Apartamento,39,0,1,1,190362
Parque Meia Lua,Casa,68,186,2,1,190632
Vila São Jorge,Casa,46,160,1,1,190818
Jardim Paraíba,Apartamento,41,0,1,1,190978
Jardim Bela Vista,Casa,60,175,1,1,191332
Jardim Alvorada,Apartamento,56,0,1,1,191573
Jardim Flórida,Casa,47,182,1,1,191671
Jardim Primavera,Apartamento,45,0,1,1,192172
Jardim das Indústrias,Casa,58,219,1,1,192174
Vila Garcia,Apartamento,51,0,2,1,192213
Vila Nossa Senhora Aparecida,Casa,56,193,2,1,192273
Vila Santa Isabel,Casa,67,168,2,1,192503
Vila Industrial,Apartamento,54,0,1,1,192542
Vila Garcia,Casa,59,212,2,1,192713
Vila Zilda,Apartamento,73,0,2,1,192807
Jardim das Indústrias,Casa,49,194,1,1,192930
Vila Industrial,Casa,63,192,2,1,193099
Vila Industrial,Casa,52,188,1,1,193411
Vila Industrial,Casa,53,168,2,1,193694
Jardim Novo Horizonte,Casa,74,173,2,1,193982
Vila Nossa Senhora Aparecida,Casa,61,160,1,1,194009
Parque Residencial Flamboyant,Apartamento,59,0,1,1,194080
Vila Industrial,Casa,58,155,1,1,194084
Jardim Silvia,Apartamento,67,0,2,1,194236
Vila Garcia,Casa,48,152,1,1,194316
Parque Imperial,Terreno,0,365,0,0,194472
Parque Meia Lua,Apartamento,57,0,1,1,194848
Jardim Panorama,Casa,63,231,2,1,194859
Vila Nossa Senhora Aparecida,Casa,57,190,1,1,194911
Vila Nossa Senhora Aparecida,Apartamento,53,0,2,1,194973
Vila Nossa Senhora Aparecida,Casa,61,180,1,1,195500
Vila Garcia,Apartamento,48,0,1,1,195717
Jardim Panorama,Apartamento,62,0,2,1,195858
Parque Meia Lua,Apartamento,59,0,2,1,195927
Vila Garcia,Casa,69,228,2,1,195949
Vila Zilda,Casa,85,255,2,1,196452
Jardim das Oliveiras,Casa,60,153,1,1,197054
Chácaras Reunidas Igarapés,Casa,83,218,2,2,197142
Parque Residencial Flamboyant,Apartamento,58,0,1,1,197229
Vila Zezinho,Casa,64,222,1,1,197398
Centro,Terreno,0,469,0,0,197636
Jardim Primavera,Apartamento,46,0,1,1,197643
Vila Elvira,Casa,77,192,2,2,197727
Jardim Nova Esperança,Apartamento,63,0,1,1,197747
Jardim Alvorada,Casa,62,227,2,1,197785
Vila Industrial,Apartamento,61,0,2,1,197981
Vila Formosa,Casa,69,262,1,1,197981
Parque Residencial Flamboyant,Casa,53,175,2,1,198100
Jardim Paraíba,Casa,51,155,1,1,198212
Jardim Bela Vista,Apartamento,53,0,1,1,198352
Jardim Primavera,Apartamento,50,0,1,1,198630
Parque Residencial Flamboyant,Terreno,0,571,0,0,198708
Jardim Paraíba,Casa,53,162,1,1,198816
Vila São Paulo,Casa,67,240,2,1,198874
Vila Industrial,Casa,57,190,1,1,198892
Vila Machado,Casa,45,159,1,1,199114
Jardim Bela Vista,Casa,47,180,1,1,199161
Cidade Salvador,Terreno,0,552,0,0,199272
Parque Meia Lua,Casa,61,206,2,1,199616
Jardim das Indústrias,Casa,55,178,2,1,199930
Jardim São José,Apartamento,53,0,2,1,199958
Parque Residencial Flamboyant,Casa,65,238,1,1,200264
Vila São Jorge,Casa,60,231,1,1,200369
Parque Meia Lua,Casa,56,197,2,1,200449
Parque Meia Lua,Casa,64,214,2,1,200532
Parque Residencial Flamboyant,Apartamento,54,0,1,1,200556
Vila Toninho,Casa,98,220,3,2,200692
Jardim Alvorada,Casa,60,199,1,1,200834
Chácaras Reunidas Igarapés,Casa,70,213,2,1,200940
Parque Novo Mundo,Casa,69,270,1,1,201661
Vila Nossa Senhora Aparecida,Apartamento,49,0,1,1,201794
Vila Garcia,Apartamento,52,0,1,1,201817
Parque Meia Lua,Apartamento,46,0,1,1,201884
Vila Nossa Senhora Aparecida,Apartamento,63,0,1,1,202419
Jardim Nova Esperança,Casa,53,187,2,1,202442
Jardim das Indústrias,Casa,58,200,1,1,202581
Jardim São José,Casa,49,149,1,1,202957
Jardim Bela Vista,Casa,60,199,1,1,203182
Jardim Califórnia,Terreno,0,495,0,0,203222
Vila Machado,Casa,47,148,1,1,203348
Jardim Flórida,Casa,50,178,1,1,203455
Vila Elvira,Casa,68,264,2,1,203478
Vila Nossa Senhora Aparecida,Apartamento,53,0,2,1,203520
Vila Industrial,Casa,70,225,2,1,203636
Jardim Flórida,Casa,68,253,1,1,203669
Cidade Salvador,Terreno,0,438,0,0,203889
Parque Residencial Flamboyant,Apartamento,64,0,2,1,203952
Jardim Flórida,Casa,55,160,2,1,204210
Vila Nossa Senhora Aparecida,Casa,59,216,2,1,204242
Vila Zezinho,Apartamento,67,0,2,2,204577
Jardim das Indústrias,Casa,59,199,1,1,204599
Jardim Paraíba,Casa,50,174,1,1,204858
Jardim São José,Casa,56,152,1,1,205524
Vila Elvira,Apartamento,75,0,2,2,205713
Jardim Primavera,Apartamento,55,0,2,1,205722
Parque Residencial Flamboyant,Apartamento,60,0,2,1,206055
Parque Residencial Flamboyant,Apartamento,65,0,1,1,206115
Jardim Primavera,Casa,44,152,1,1,206146
Parque Residencial Flamboyant,Apartamento,51,0,1,1,206205
Parque Meia Lua,Casa,50,190,1,1,206264
Vila Zilda,Casa,66,204,2,1,206863
Vila Industrial,Casa,55,157,1,1,207465
Jardim Flórida,Casa,55,199,2,1,208192
Jardim Flórida,Apartamento,55,0,1,1,208312
Jardim das Indústrias,Apartamento,56,0,2,1,208362
Jardim das Oliveiras,Casa,47,149,1,1,208769
Vila Nossa Senhora Aparecida,Casa,69,261,2,1,210165
Jardim Califórnia,Terreno,0,905,0,0,210231
Vila São Jorge,Apartamento,56,0,1,1,210378
Vila Garcia,Apartamento,50,0,1,1,210545
Jardim das Oliveiras,Apartamento,46,0,1,1,210634
Jardim Bela Vista,Apartamento,65,0,1,1,210746
Parque dos Príncipes,Terreno,0,544,0,0,210772
Jardim Silvia,Casa,76,197,2,2,211108
Vila Nossa Senhora Aparecida,Apartamento,65,0,1,1,211282
Cidade Salvador,Apartamento,55,0,2,1,211299
Jardim das Indústrias,Casa,66,250,1,1,211852
Jardim Bela Vista,Casa,70,279,2,1,212478
Parque Meia Lua,Apartamento,59,0,1,1,212636
Vila Garcia,Apartamento,54,0,1,1,212654
Vila Industrial,Casa,61,210,2,1,213016
Jardim das Indústrias,Apartamento,65,0,2,1,213037
Vila Nossa Senhora Aparecida,Casa,59,220,2,1,213524
Jardim das Indústrias,Casa,76,183,2,1,213968
Vila Garcia,Casa,66,215,1,1,214147
Jardim Santa Maria,Casa,52,158,2,1,214170
Centro,Terreno,0,541,0,0,214344
Jardim das Indústrias,Casa,70,231,2,1,214478
Vila Garcia,Terreno,0,515,0,0,214497
Vila São Jorge,Casa,60,168,1,1,214560
Vila São Paulo,Apartamento,61,0,2,1,214665
Vila São Jorge,Casa,57,191,2,1,214744
Jardim Bela Vista,Casa,57,227,2,1,214757
Parque Residencial Flamboyant,Apartamento,53,0,1,1,214769
Jardim Paraíba,Terreno,0,878,0,0,215110
Jardim das Indústrias,Casa,64,238,2,1,215130
Jardim Bela Vista,Apartamento,53,0,1,1,215286
Parque Residencial Flamboyant,Apartamento,56,0,2,1,215376
Jardim Califórnia,Terreno,0,382,0,0,215696
Vila Industrial,Casa,58,170,1,1,215697
Jardim das Indústrias,Apartamento,55,0,1,1,215902
Vila São Paulo,Casa,62,240,1,1,216804
Vila São Jorge,Casa,58,209,2,1,217386
Jardim Bela Vista,Apartamento,59,0,1,1,217444
Jardim Santa Maria,Casa,59,169,2,1,217548
Parque Residencial Flamboyant,Casa,61,220,2,1,218423
Jardim das Oliveiras,Casa,54,198,2,1,218435
Parque Residencial Flamboyant,Casa,54,193,1,1,218588
Vila Nossa Senhora Aparecida,Casa,49,190,1,1,218877
Parque Residencial Flamboyant,Casa,66,186,1,1,219046
Vila São Jorge,Casa,68,206,2,1,219229
Vila São Jorge,Casa,69,257,2,1,219793
Vila Machado,Apartamento,47,0,1,1,219960
Vila Industrial,Apartamento,59,0,2,1,220046
Parque Residencial Flamboyant,Casa,69,269,1,1,220047
Vila Nossa Senhora Aparecida,Casa,67,198,2,1,220392
Jardim Alvorada,Casa,90,194,2,2,220490
Jardim das Oliveiras,Apartamento,46,0,1,1,220728
Vila Nossa Senhora Aparecida,Casa,70,182,1,1,220752
Cidade Salvador,Casa,57,153,1,1,220761
Vila Industrial,Casa,52,196,2,1,220803
Parque Meia Lua,Casa,63,159,1,1,221102
Vila Nossa Senhora Aparecida,Apartamento,62,0,1,1,221340
Parque Meia Lua,Apartamento,59,0,2,1,221887
Vila Garcia,Apartamento,54,0,1,1,221926
Vila Elvira,Casa,105,300,3,2,221991
Vila São Paulo,Casa,69,200,1,1,222038
Jardim das Indústrias,Casa,55,206,2,1,222102
Jardim Novo Horizonte,Casa,81,246,3,2,222487
Vila Industrial,Casa,65,232,2,1,223127
Vila São Jorge,Apartamento,62,0,2,1,223665
Vila São Paulo,Apartamento,65,0,1,1,223967
Vila Industrial,Casa,67,243,2,1,224069
Vila São Jorge,Casa,65,217,2,1,224726
Vila Nossa Senhora Aparecida,Apartamento,59,0,1,1,224745
Jardim Primavera,Apartamento,49,0,1,1,224777
Parque Residencial Flamboyant,Apartamento,55,0,2,1,224853
Parque Residencial Flamboyant,Casa,70,277,2,1,224916
Jardim Nova Esperança,Casa,63,187,2,1,225055
Parque Meia Lua,Casa,58,151,1,1,225316
Vila São Paulo,Casa,76,223,2,1,225457
Jardim Nova Esperança,Apartamento,64,0,1,1,225596
Jardim Paraíba,Apartamento,52,0,2,1,225628
Vila Industrial,Casa,58,163,2,1,225655
Parque Residencial Flamboyant,Apartamento,52,0,1,1,225732
Vila Machado,Apartamento,53,0,1,1,225859
Vila São Jorge,Casa,62,184,2,1,225934
Jardim Silvia,Apartamento,89,0,2,2,226002
Vila São Jorge,Casa,54,186,1,1,226197
Vila Toninho,Apartamento,94,0,3,2,226728
Parque Residencial Flamboyant,Casa,70,214,2,1,226830
Jardim das Indústrias,Apartamento,52,0,1,1,226863
Jardim Santa Maria,Apartamento,47,0,1,1,227245
Parque Residencial Flamboyant,Casa,58,196,1,1,227283
Cidade Salvador,Apartamento,46,0,1,1,228507
Parque Residencial Flamboyant,Apartamento,58,0,1,1,228636
Jardim das Indústrias,Apartamento,57,0,2,1,228840
Jardim São José,Apartamento,63,0,2,1,229351
Jardim Paraíba,Apartamento,57,0,1,1,229368
Parque Meia Lua,Apartamento,59,0,2,1,229439
Parque Residencial Flamboyant,Apartamento,58,0,2,1,229810
Jardim São José,Apartamento,60,0,1,1,229878
Vila Industrial,Casa,67,235,1,1,230030
Vila Machado,Apartamento,59,0,1,1,230560
Vila Zilda,Casa,61,242,2,1,230681
Jardim das Oliveiras,Apartamento,58,0,2,1,230703
Vila Machado,Terreno,0,875,0,0,230737
Vila São Jorge,Casa,63,181,1,1,230754
Jardim Bela Vista,Apartamento,52,0,2,1,230802
Parque Residencial Flamboyant,Casa,65,208,1,1,231172
Jardim das Indústrias,Apartamento,59,0,1,1,231383
Jardim Paraíba,Apartamento,51,0,1,1,232305
Jardim Flórida,Apartamento,56,0,2,1,232638
Parque Residencial Flamboyant,Apartamento,63,0,1,1,232753
Vila Industrial,Casa,66,169,2,1,232772
Jardim Bela Vista,Casa,68,194,1,1,233130
Vila São Jorge,Casa,65,221,2,1,234399
Jardim Bela Vista,Apartamento,63,0,1,1,234501
Jardim Flórida,Apartamento,69,0,2,2,234582
Jardim Alvorada,Casa,69,218,2,1,234588
Vila Nossa Senhora Aparecida,Casa,68,173,2,1,234621
Vila São Jorge,Casa,70,181,1,1,234636
Jardim Flórida,Casa,68,182,1,1,235125
Jardim Bela Vista,Apartamento,59,0,1,1,235233
Jardim Panorama,Casa,77,178,2,1,235252
Parque Imperial,Terreno,0,448,0,0,235468
Parque Residencial Flamboyant,Casa,85,211,2,2,236026
Jardim Primavera,Apartamento,63,0,1,1,236098
Jardim Santa Maria,Casa,48,153,1,1,236157
Parque Meia Lua,Casa,62,180,2,1,236416
Jardim das Indústrias,Casa,69,195,1,1,236587
Jardim Santa Maria,Apartamento,48,0,1,1,236880
Vila Industrial,Casa,73,202,2,1,237152
Jardim Nova Esperança,Apartamento,63,0,2,1,238083
Vila Zezinho,Casa,62,213,1,1,238214
Cidade Salvador,Apartamento,57,0,2,1,238368
Parque Residencial Flamboyant,Casa,78,215,2,2,238650
Sunset Garden,Terreno,0,339,0,0,239198
Parque Meia Lua,Casa,60,219,1,1,239241
Jardim América,Terreno,0,606,0,0,239370
Jardim do Lago,Terreno,0,369,0,0,240292
Jardim das Oliveiras,Apartamento,48,0,1,1,240448
Parque Residencial Flamboyant,Apartamento,55,0,2,1,241106
Jardim Primavera,Terreno,0,574,0,0,241252
Parque Meia Lua,Apartamento,67,0,2,1,241468
Parque Meia Lua,Casa,62,200,1,1,241510
Vila São Jorge,Casa,80,227,2,1,242025
Vila Industrial,Apartamento,62,0,2,1,242097
Vila Santa Isabel,Casa,63,202,1,1,242386
Jardim das Indústrias,Casa,63,206,1,1,242485
Jardim das Indústrias,Apartamento,56,0,2,1,242760
Cidade Salvador,Casa,52,199,1,1,242858
Vila Industrial,Casa,73,183,2,1,242860
Jardim América,Terreno,0,846,0,0,243225
Jardim das Indústrias,Casa,67,200,1,1,243594
Vila Garcia,Casa,56,198,1,1,243635
Cidade Salvador,Apartamento,62,0,2,1,243728
Jardim das Oliveiras,Casa,57,205,1,1,243986
Vila Nossa Senhora Aparecida,Casa,67,247,1,1,244384
Jardim Nova Esperança,Casa,67,226,2,1,244507
Vila Toninho,Casa,88,211,3,2,245031
Vila Nossa Senhora Aparecida,Casa,70,255,2,1,245201
Vila Machado,Apartamento,62,0,1,1,245352
Parque Meia Lua,Apartamento,53,0,1,1,245496
Parque Residencial Flamboyant,Casa,86,174,2,2,245497
Jardim Paraíba,Apartamento,45,0,1,1,245655
Cidade Salvador,Casa,53,165,1,1,245708
Jardim Flórida,Casa,77,160,2,2,245937
Vila São Jorge,Apartamento,63,0,1,1,246125
Jardim Flórida,Casa,66,215,2,1,246521
Jardim Santa Maria,Apartamento,59,0,2,1,246620
Cidade Salvador,Casa,42,165,1,1,246710
Parque Meia Lua,Casa,79,177,2,2,246753
Jardim Alvorada,Casa,94,274,2,1,247481
Vila São Jorge,Casa,67,260,1,1,247487
Jardim Flórida,Casa,64,206,1,1,247896
Jardim Flórida,Apartamento,61,0,2,1,248010
Jardim das Oliveiras,Apartamento,50,0,1,1,248092
Jardim Silvia,Apartamento,77,0,3,2,248128
Jardim Paraíba,Terreno,0,514,0,0,248262
Jardim Primavera,Casa,54,157,2,1,248946
Vila Industrial,Casa,74,148,2,2,249113
Parque Residencial Flamboyant,Casa,68,242,1,1,249300
Jardim das Oliveiras,Apartamento,51,0,2,1,249420
Vila São Jorge,Casa,65,250,1,1,249431
Vila Garcia,Apartamento,53,0,1,1,249577
Vila Nossa Senhora Aparecida,Apartamento,64,0,1,1,249936
Jardim Bela Vista,Casa,64,216,2,1,250086
Jardim das Oliveiras,Terreno,0,931,0,0,250299
Parque dos Príncipes,Terreno,0,484,0,0,250905
Jardim das Indústrias,Apartamento,73,0,2,1,251740
Jardim Flórida,Apartamento,75,0,3,2,251775
Jardim das Oliveiras,Casa,49,174,1,1,252477
Vila São Jorge,Casa,82,270,3,2,252592
Vila Zilda,Casa,96,325,3,2,252776
Vila Machado,Casa,60,217,1,1,254145
Parque Residencial Flamboyant,Apartamento,67,0,2,2,254365
Vila Industrial,Casa,82,205,2,1,254757
Vila Formosa,Casa,83,269,3,2,255026
Jardim das Indústrias,Casa,76,219,2,2,255706
Jardim Paraíba,Casa,52,140,1,1,255952
Jardim Paraíba,Apartamento,58,0,1,1,255954
Cidade Salvador,Apartamento,57,0,1,1,255967
Jardim Flórida,Casa,84,184,2,1,256323
Jardim Paraíba,Casa,51,151,2,1,256460
Jardim Flórida,Casa,67,246,2,1,256611
Vila São Jorge,Apartamento,64,0,2,1,256704
Jardim Paraíba,Apartamento,48,0,1,1,256896
Jardim Flórida,Casa,78,233,2,2,257166
Parque Meia Lua,Casa,62,199,1,1,257249
Jardim das Indústrias,Casa,72,180,2,1,258012
Vila Zezinho,Casa,67,215,2,1,258723
Jardim das Oliveiras,Casa,54,153,2,1,258757
Cidade Salvador,Casa,62,217,2,1,258806
Vila São Jorge,Casa,65,250,1,1,258997
Vila Garcia,Casa,57,222,2,1,259036
Jardim Santa Maria,Casa,54,187,1,1,259148
Parque Meia Lua,Apartamento,55,0,1,1,259424
Vila Branca,Terreno,0,686,0,0,259513
Vila Garcia,Casa,64,204,2,1,259760
Parque Imperial,Apartamento,46,0,1,1,260654
Vila Machado,Casa,77,196,2,1,260807
Vila Garcia,Casa,73,232,2,1,261187
Jardim Primavera,Casa,66,185,1,1,261753
Jardim das Indústrias,Casa,85,247,2,1,261929
Jardim Santa Maria,Terreno,0,1074,0,0,262056
Jardim Paraíba,Apartamento,64,0,2,1,262592
Residencial Villa Lobos,Terreno,0,341,0,0,262604
Vila Machado,Apartamento,57,0,1,1,263117
Jardim Bela Vista,Apartamento,62,0,1,1,263143
Vila Zezinho,Casa,77,201,2,1,263190
Cidade Salvador,Apartamento,63,0,2,1,264118
Vila Machado,Casa,71,211,2,2,264187
Jardim Novo Horizonte,Casa,93,255,2,2,264425
Parque Meia Lua,Apartamento,60,0,1,1,264864
Chácaras Reunidas Igarapés,Casa,93,299,3,2,265267
Vila Nossa Senhora Aparecida,Casa,70,244,2,1,265386
Vila Industrial,Casa,55,197,1,1,265545
Jardim Paraíba,Casa,69,188,1,1,265789
Jardim Bela Vista,Casa,95,193,2,2,265952
Vila Nossa Senhora Aparecida,Casa,81,259,3,2,265973
Jardim das Oliveiras,Casa,68,173,2,1,266918
Vila Santa Isabel,Casa,81,282,2,1,267168
Vila Elvira,Casa,105,293,3,2,267713
Parque Novo Mundo,Casa,99,302,3,2,267786
Jardim Primavera,Apartamento,71,0,2,1,268380
Vila Elvira,Casa,107,266,3,2,268699
Vila Nossa Senhora Aparecida,Apartamento,73,0,3,2,268822
Jardim Flórida,Casa,71,188,2,1,269223
Jardim Santa Maria,Casa,61,158,2,1,269294
Jardim Nova Esperança,Casa,92,220,2,2,270007
Vila Machado,Apartamento,74,0,3,2,270063
Vila Machado,Apartamento,56,0,1,1,270194
Vila Nossa Senhora Aparecida,Casa,75,218,2,2,270201
Vila Nossa Senhora Aparecida,Apartamento,78,0,3,2,270211
Jardim São José,Casa,70,211,1,1,270409
Jardim das Indústrias,Apartamento,64,0,1,1,270432
Vila Nossa Senhora Aparecida,Casa,68,245,1,1,270447
Cidade Salvador,Casa,71,177,2,2,270965
Vila Garcia,Apartamento,69,0,2,2,271256
Vila Garcia,Apartamento,60,0,2,1,271269
Jardim América,Terreno,0,720,0,0,271800
Jardim das Indústrias,Casa,66,214,1,1,272136
Jardim das Indústrias,Casa,64,250,2,1,272157
Centro,Terreno,0,561,0,0,272533
Vila Garcia,Casa,67,220,2,1,272616
Jardim das Oliveiras,Casa,61,227,2,1,272676
Vila Garcia,Casa,76,181,2,1,273263
Vila Zilda,Casa,93,192,3,2,273313
Vila Garcia,Casa,63,206,2,1,273520
Jardim Flórida,Apartamento,73,0,3,2,273531
Vila Nossa Senhora Aparecida,Casa,61,236,1,1,273817
Vila Garcia,Casa,70,197,1,1,274092
Jardim Primavera,Apartamento,54,0,2,1,274249
Vila Nossa Senhora Aparecida,Apartamento,63,0,2,1,274428
Vila Garcia,Casa,69,263,2,1,274627
Parque Residencial Flamboyant,Casa,85,269,2,1,275013
Vila Industrial,Casa,77,187,2,2,275044
Cidade Salvador,Apartamento,59,0,1,1,275653
Vila Nossa Senhora Aparecida,Apartamento,65,0,1,1,275778
Vila Industrial,Casa,98,261,3,2,276708
Vila Garcia,Apartamento,79,0,3,2,276725
Parque Meia Lua,Casa,68,262,2,1,276867
Jardim Paraíba,Casa,56,215,2,1,277025
Jardim São José,Apartamento,62,0,1,1,277214
Jardim das Oliveiras,Apartamento,67,0,2,1,277323
Jardim Santa Maria,Apartamento,63,0,2,1,277452
Parque Imperial,Terreno,0,554,0,0,278551
Jardim Paraíba,Apartamento,69,0,2,1,278622
Jardim Primavera,Apartamento,53,0,1,1,278663
Jardim Paraíba,Apartamento,52,0,1,1,279084
Vila Machado,Apartamento,62,0,2,1,279613
Jardim das Indústrias,Casa,88,234,2,2,279706
Parque Novo Mundo,Casa,91,270,3,2,279729
Jardim Primavera,Apartamento,63,0,2,1,279927
Jardim Santa Maria,Apartamento,61,0,2,1,279990
Vila Elvira,Apartamento,87,0,2,1,280018
Parque Meia Lua,Apartamento,64,0,2,1,280217
Jardim Alvorada,Apartamento,73,0,3,2,280287
Parque Residencial Flamboyant,Casa,77,198,2,1,281283
Jardim Paraíba,Casa,67,227,2,1,281314
Jardim das Indústrias,Casa,80,177,2,2,281373
Jardim São José,Casa,71,223,2,1,281444
Jardim Santa Maria,Casa,70,278,2,1,281746
Jardim Santa Maria,Apartamento,51,0,2,1,281877
Vila Industrial,Apartamento,67,0,2,2,282472
Jardim Paraíba,Apartamento,53,0,1,1,283020
Vila Machado,Apartamento,62,0,1,1,283296
Vila Machado,Casa,60,234,2,1,283564
Jardim Bela Vista,Casa,72,233,2,1,284084
Jardim Santa Maria,Casa,72,245,2,1,284129
Vila Garcia,Apartamento,56,0,2,1,284362
Jardim Bela Vista,Casa,74,239,2,1,284449
Jardim Primavera,Apartamento,55,0,2,1,285813
Vila São Jorge,Casa,93,255,3,2,285977
Vila Garcia,Casa,74,187,2,2,286018
Jardim das Oliveiras,Apartamento,57,0,1,1,286236
Jardim Nova Esperança,Casa,92,187,2,2,286273
Jardim Paraíba,Apartamento,63,0,1,1,286461
Jardim das Indústrias,Apartamento,81,0,3,2,286497
Jardim São José,Casa,69,270,1,1,286815
Jardim Nova Esperança,Casa,89,287,3,2,286989
Vila Machado,Casa,76,233,2,1,287176
Vila Nossa Senhora Aparecida,Apartamento,65,0,2,1,287673
Parque Meia Lua,Casa,70,206,1,1,287993
Vila Garcia,Casa,71,168,2,1,288105
Jardim das Oliveiras,Apartamento,54,0,2,1,288511
Jardim São José,Casa,83,176,2,1,288731
Jardim Santa Maria,Apartamento,57,0,1,1,288762
Jardim Flórida,Casa,85,230,3,2,288888
Jardim Paraíba,Apartamento,65,0,2,1,288990
Jardim Paraíba,Apartamento,57,0,2,1,289845
Jardim Paraíba,Apartamento,58,0,1,1,290174
Jardim Paraíba,Casa,66,249,2,1,290277
Parque Residencial Flamboyant,Casa,77,200,2,1,290645
Vila Nossa Senhora Aparecida,Casa,73,148,2,2,290985
Jardim Primavera,Casa,67,241,1,1,291431
Vila Nossa Senhora Aparecida,Casa,70,220,1,1,291840
Jardim Primavera,Casa,79,176,2,2,291843
Vila Nossa Senhora Aparecida,Casa,91,288,3,2,292044
Jardim das Oliveiras,Casa,68,247,1,1,292279
Jardim Santa Maria,Apartamento,58,0,2,1,292668
Parque Meia Lua,Casa,81,199,2,1,292832
Jardim América,Terreno,0,490,0,0,293387
Jardim Paraíba,Terreno,0,864,0,0,293760
Vila Nossa Senhora Aparecida,Apartamento,79,0,3,2,294057
Vila Toninho,Apartamento,116,0,3,2,294408
Vila Garcia,Casa,76,207,2,1,295012
Vila São Jorge,Casa,89,191,2,1,295149
Parque Meia Lua,Casa,71,215,2,2,295440
Vila Zezinho,Apartamento,74,0,3,2,295570
Centro,Terreno,0,595,0,0,295715
Vila Nossa Senhora Aparecida,Casa,98,315,3,2,295748
Jardim Santa Maria,Casa,71,155,2,1,295765
Vila São Jorge,Casa,84,248,2,2,296595
Jardim Silvia,Casa,111,311,3,2,297080
Vila Garcia,Casa,58,227,1,1,297194
Vila Machado,Casa,64,218,1,1,297356
Vila Industrial,Casa,73,228,2,1,297409
Jardim Paraíba,Casa,60,222,1,1,297936
Jardim São José,Casa,88,209,2,2,299178
Jardim Primavera,Apartamento,65,0,1,1,299578
Parque Imperial,Apartamento,62,0,2,1,299906
Centro,Apartamento,47,0,1,1,299982
Cidade Salvador,Apartamento,74,0,2,2,300391
Jardim Paraíba,Casa,76,178,2,2,300428
Jardim Paraíba,Apartamento,58,0,1,1,300614
Jardim São José,Apartamento,80,0,2,1,300816
Jardim Califórnia,Apartamento,52,0,2,1,301033
Vila Garcia,Casa,86,290,2,2,301129
Vila Branca,Apartamento,51,0,1,1,301665
Jardim das Oliveiras,Apartamento,55,0,1,1,301848
Jardim das Oliveiras,Apartamento,60,0,1,1,303183
Vila Industrial,Casa,70,220,1,1,303336
Cidade Salvador,Apartamento,57,0,2,1,303402
